,title,imdb_id,year,vote_count,vote_average,popularity,genres,score
12999,Let the Right One In,tt1139797,2008,997.0,7.5,7.274236999999999,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",6.935642997769148
13001,Death Race,tt0452608,2008,1205.0,6.0,13.530029999999998,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",5.898763400507808
13002,The House Bunny,tt0852713,2008,548.0,5.6,9.920106,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",5.6051226544992065
13006,Mirrors,tt0790686,2008,494.0,6.0,8.612618,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",5.820439981314176
13018,Burn After Reading,tt0887883,2008,1251.0,6.5,13.206798999999998,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6.274751994527284
13020,Babylon A.D.,tt0364970,2008,687.0,5.4,9.273808,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",5.480921171607669
13083,Eagle Eye,tt1059786,2008,1038.0,6.3,14.324875,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",6.10005765059995
13091,Martyrs,tt1029234,2008,581.0,7.3,7.716326,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6.586763760266131
13108,Body of Lies,tt0758774,2008,919.0,6.5,12.886125,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6.219110374127774
13109,City of Ember,tt0970411,2008,614.0,6.2,8.061467,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",5.959368953635927
13114,Max Payne,tt0467197,2008,625.0,5.2,10.08043,"[{'id': 28, 'name': 'Action'}]",5.3666517550740265
13116,Zack and Miri Make a Porno,tt1007028,2008,734.0,6.1,6.449332,"[{'id': 35, 'name': 'Comedy'}]",5.920952841093811
13128,The Wave,tt1063669,2008,870.0,7.5,6.010332,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6.8802967898283605
13150,RockNRolla,tt1032755,2008,851.0,6.9,7.263988,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",6.470912494379097
13152,High School Musical 3: Senior Year,tt0962726,2008,858.0,6.1,7.343503999999999,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",5.938257476872741
13161,Madagascar: Escape 2 Africa,tt0479952,2008,1866.0,6.2,12.668733,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",6.090870511928297
13165,Changeling,tt0824747,2008,1151.0,7.3,11.672394,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",6.844723567784091
13167,The Road,tt0898367,2009,1113.0,6.8,14.958098000000001,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",6.471641315232593
13168,Slumdog Millionaire,tt1010048,2008,2918.0,7.6,11.258181,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",7.347228340660402
13169,Quantum of Solace,tt0830515,2008,3015.0,6.1,13.678120000000002,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",6.039675681054572
13172,Role Models,tt0430922,2008,575.0,6.4,7.646215,"[{'id': 35, 'name': 'Comedy'}]",6.064984342827728
13198,Camp Rock,tt1055366,2008,432.0,6.0,5.840379,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10770, 'name': 'TV Movie'}]",5.807449641572611
13200,Saw V,tt1132626,2008,848.0,6.0,10.165499,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",5.8703726180893385
13236,Australia,tt0455824,2008,712.0,6.3,9.566135000000001,"[{'id': 18, 'name': 'Drama'}]",6.042730292724475
13237,Bolt,tt0397892,2008,1798.0,6.3,15.580915,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",6.168414009369198
13239,Milk,tt1013753,2008,628.0,7.1,10.680121,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",6.499320363559097
13241,Twilight,tt1099212,2008,3688.0,5.8,31.282028999999998,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5.780545670514886
13243,Transporter 3,tt1129442,2008,1110.0,5.9,9.296824,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",5.820185239627184
13245,The Boy in the Striped Pyjamas,tt0914798,2008,1492.0,7.7,8.912738000000001,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",7.237028869498031
13280,The Day the Earth Stood Still,tt0970416,2008,1057.0,5.2,9.265322,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",5.318073105821679
13292,Doubt,tt0918927,2008,445.0,7.0,9.278263,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",6.321821083710032
13295,Gran Torino,tt1205489,2008,3181.0,7.8,14.794228,"[{'id': 18, 'name': 'Drama'}]",7.542092163845737
13297,The Reader,tt0976051,2008,835.0,7.2,7.931732000000001,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.6642732879585145
13306,Seven Pounds,tt0814314,2008,2092.0,7.5,21.708267000000003,"[{'id': 18, 'name': 'Drama'}]",7.181161836641925
13312,The Wrestler,tt1125849,2008,1031.0,7.3,7.903956,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.8072007849091545
13327,The Curious Case of Benjamin Button,tt0421715,2008,3398.0,7.3,17.934821,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",7.1123160718879745
13340,Yes Man,tt1068680,2008,1869.0,6.4,9.756289,"[{'id': 35, 'name': 'Comedy'}]",6.253960044824642
13343,Valkyrie,tt0985699,2008,1195.0,6.7,8.635464,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",6.41449650791835
13360,Bedtime Stories,tt0960731,2008,924.0,5.9,10.739419,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",5.809180387566885
13364,Revolutionary Road,tt0959337,2008,824.0,6.8,12.265867,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.395664005466555
13374,Defiance,tt1034303,2008,580.0,6.7,13.990891,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",6.239785415748983
13377,Marley & Me,tt0822832,2008,1392.0,6.9,9.729747999999999,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",6.598670524396107
13409,Ponyo,tt0876563,2008,953.0,7.5,8.470945,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",6.917622890295884
13431,Ip Man,tt1220719,2008,1309.0,7.5,6.004257,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",7.037188202322796
13442,Bride Wars,tt0901476,2009,884.0,5.9,8.33501,"[{'id': 35, 'name': 'Comedy'}]",5.8064051511288985
13462,Underworld: Rise of the Lycans,tt0834001,2009,1447.0,6.2,11.654958,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",6.066444627578915
13463,Inkheart,tt0494238,2008,610.0,6.0,13.570926,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",5.840564582442249
13479,Paul Blart: Mall Cop,tt1114740,2009,807.0,5.2,13.003122,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",5.342032745801728
13516,Coraline,tt0327597,2009,1432.0,7.3,16.639915,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",6.913615693499046
13522,Push,tt0465580,2009,671.0,5.9,11.596222000000001,"[{'id': 28, 'name': 'Action'}]",5.788215641266175
13525,He's Just Not That Into You,tt1001508,2009,988.0,6.2,8.376094,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",6.02306039832111
13601,Friday the 13th,tt0758746,2009,566.0,5.7,14.20229,"[{'id': 27, 'name': 'Horror'}]",5.662143635547657
13636,"I Love You, Man",tt1155056,2009,531.0,6.5,12.929653,"[{'id': 35, 'name': 'Comedy'}]",6.105109145217288
13646,Knowing,tt0448011,2009,1528.0,5.9,9.806904,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",5.837267968677793
13651,The Girl with the Dragon Tattoo,tt1132620,2009,1020.0,7.4,9.858687,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",6.874037607493238
13668,Monsters vs Aliens,tt0892782,2009,1464.0,6.0,14.243634,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",5.912643908325955
13694,Adventureland,tt1091722,2009,748.0,6.4,6.7788699999999995,"[{'id': 35, 'name': 'Comedy'}]",6.114394154158336
13698,Confessions of a Shopaholic,tt1093908,2009,787.0,6.1,8.198789,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",5.928782461078983
13710,Dragonball Evolution,tt1098327,2009,475.0,2.9,8.876305,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",4.180538158697475
13725,Fast & Furious,tt1013752,2009,2426.0,6.5,1.498902,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6.367584827368548
13742,The Boat That Rocked,tt1131729,2009,678.0,7.2,8.395617999999999,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",6.588018443180171
13746,17 Again,tt0974661,2009,1388.0,6.1,11.362762,"[{'id': 35, 'name': 'Comedy'}]",5.985540178062728
13756,Inglourious Basterds,tt0361748,2009,6598.0,7.9,16.89564,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",7.761524183800047
13757,State of Play,tt0473705,2009,489.0,6.7,8.905732,"[{'id': 28, 'name': 'Action'}]",6.193965364144122
13767,Crank: High Voltage,tt1121931,2009,878.0,5.9,10.044642,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",5.805974169476384
13773,Moon,tt1182345,2009,1831.0,7.6,13.336773,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",7.225436322175411
13786,X-Men Origins: Wolverine,tt0458525,2009,4086.0,6.2,1.456541,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",6.144576444874247
13794,Star Trek,tt0796366,2009,4574.0,7.4,15.362632000000001,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",7.247966461857917
13821,Angels & Demons,tt0808151,2009,2183.0,6.5,22.211558,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",6.355247063967687
13844,Terminator Salvation,tt0438488,2009,2496.0,5.9,16.507496,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",5.858056947219352
13845,Night at the Museum: Battle of the Smithsonian,tt1078912,2009,2026.0,5.9,15.417181,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",5.850014011761619
13871,The Last House on the Left,tt0844708,2009,449.0,6.2,13.634766,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",5.913940895683899
13874,Drag Me to Hell,tt1127180,2009,995.0,6.2,15.809588,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",6.023932635794174
13875,Up,tt1049413,2009,7048.0,7.8,19.330884,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",7.675549891988188
13897,The Hangover,tt1119646,2009,6324.0,7.2,23.947351,"[{'id': 35, 'name': 'Comedy'}]",7.099982863065303
13899,Antichrist,tt0870984,2009,687.0,6.4,7.769607000000001,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",6.098726927003353
13931,The Taking of Pelham 1 2 3,tt1111422,2009,971.0,6.2,15.099110000000001,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",6.020905689704676
13949,The Proposal,tt1041829,2009,1858.0,6.7,8.058337,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",6.497408822964401
13954,Year One,tt1045778,2009,538.0,4.6,10.087636999999999,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",5.046505028896913
13968,The Hurt Locker,tt0887912,2008,1881.0,7.2,9.403724,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",6.907278552830759
13984,Transformers: Revenge of the Fallen,tt1055369,2009,3192.0,6.0,4.351756,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",5.954377755827406
13994,Ghosts of Girlfriends Past,tt0821640,2009,716.0,5.6,8.401492999999999,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",5.604368398622022
13998,Public Enemies,tt1152836,2009,1371.0,6.5,10.364794,"[{'id': 36, 'name': 'History'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",6.2898019726212295
13999,Ice Age: Dawn of the Dinosaurs,tt1080016,2009,2330.0,6.5,12.980624,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",6.362970723349447
14014,My Sister's Keeper,tt1078588,2009,614.0,7.1,6.793972,"[{'id': 18, 'name': 'Drama'}]",6.491226508977601
14025,(500) Days of Summer,tt1022603,2009,2993.0,7.2,16.376657,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",7.0025115104820745
14031,Brüno,tt0889583,2009,528.0,5.4,8.543888,"[{'id': 35, 'name': 'Comedy'}]",5.494422185548508
14044,Harry Potter and the Half-Blood Prince,tt0417741,2009,5435.0,7.4,19.083723000000003,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",7.270304495363094
14065,The Imaginarium of Doctor Parnassus,tt1054606,2009,885.0,6.3,6.859934,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}]",6.076705605212005
14106,Orphan,tt1148204,2009,1296.0,6.7,8.730934,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",6.431251797110824
14110,The Ugly Truth,tt1142988,2009,1005.0,6.4,8.450799,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",6.1657233166627465
14124,District 9,tt1136608,2009,3451.0,7.3,11.589835,"[{'id': 878, 'name': 'Science Fiction'}]",7.114882441390023
14125,Julie & Julia,tt1135503,2009,579.0,6.6,8.142089,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",6.181657711979809
14128,Race to Witch Mountain,tt1075417,2009,520.0,5.4,8.176147,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",5.495221526801828
14132,Hannah Montana: The Movie,tt1114677,2009,465.0,6.0,6.332878,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",5.814589149244638
14133,G.I. Joe: The Rise of Cobra,tt1046173,2009,1988.0,5.6,11.787058,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",5.602065620732585
14196,The Time Traveler's Wife,tt0452694,2009,815.0,6.7,13.682598,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",6.327003502280425
14216,G-Force,tt0436339,2009,519.0,5.1,9.163791,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",5.330385956385305
14224,Bronson,tt1172570,2008,756.0,6.9,9.521042999999999,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",6.436396564629744
14287,The Secret in Their Eyes,tt1305806,2009,638.0,7.8,11.251632,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",6.925102862490807
14289,9,tt0472033,2009,1291.0,6.6,18.502876999999998,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",6.355235631018489
14306,Pandorum,tt1188729,2009,783.0,6.5,10.391425,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",6.187487038764676
14313,The Men Who Stare at Goats,tt1234548,2009,755.0,5.9,6.253083999999999,"[{'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",5.796173171887904
14328,Jennifer's Body,tt1131734,2009,858.0,5.3,13.483131,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",5.403261373988876
14337,The Final Destination,tt1144884,2009,851.0,5.4,8.805723,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",5.470520644849317
14338,Gamer,tt1034032,2009,778.0,5.6,9.730681,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",5.604143260870929
14339,Cloudy with a Chance of Meatballs,tt0844471,2009,1799.0,6.5,11.665693,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",6.33025375127146
14364,Paranormal Activity,tt1179904,2007,1351.0,5.9,12.706424,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",5.831015958799396
14388,A Serious Man,tt1019452,2009,492.0,6.6,7.971424000000001,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6.141967658481709
14403,The Invention of Lying,tt1058017,2009,523.0,6.0,7.087161,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",5.825932851084101
14406,Surrogates,tt0986263,2009,1219.0,5.9,16.211937,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",5.82547709417745
14408,Zombieland,tt1156398,2009,3655.0,7.2,11.063029,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",7.034554985987189
14430,Couples Retreat,tt1078940,2009,601.0,5.3,15.152576999999999,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",5.429127039793107
14455,Where the Wild Things Are,tt0386117,2009,580.0,6.4,12.36223,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",6.066651087390774
14473,Law Abiding Citizen,tt1197624,2009,1522.0,7.2,16.639047,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",6.853304747215064
14482,Mary and Max,tt0978762,2009,596.0,7.8,8.888392999999999,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6.889112970448313
14506,Up in the Air,tt1193138,2009,1246.0,6.7,8.338562,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.423210259023175
14531,Saw VI,tt1233227,2009,755.0,6.0,17.360894000000002,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",5.8601562227353625
14550,Fantastic Mr. Fox,tt0432283,2009,1206.0,7.5,8.695893,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",7.007960970464579
14566,A Christmas Carol,tt1067106,2009,1137.0,6.6,12.869273,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",6.331103932668199
14588,2012,tt1190080,2009,4994.0,5.6,16.698628,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",5.6009197901509
14589,The Box,tt0362478,2009,610.0,5.4,10.424946,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",5.486941394036451
14593,The Fourth Kind,tt1220198,2009,451.0,5.8,13.751992000000001,"[{'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",5.708657925602429
14594,Precious,tt0929632,2009,426.0,6.9,8.293548,"[{'id': 18, 'name': 'Drama'}]",6.256620849386285
14597,The Twilight Saga: New Moon,tt1259571,2009,2518.0,5.6,30.121291999999997,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5.601693626512989
14624,Brothers,tt0765010,2009,650.0,6.8,9.108917,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",6.330217993328119
14637,The Blind Side,tt0878804,2009,1626.0,7.2,12.753109,"[{'id': 18, 'name': 'Drama'}]",6.870884613762909
14656,Planet 51,tt0762125,2009,573.0,5.6,10.44244,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",5.604994331490708
14661,A Single Man,tt1315981,2009,475.0,7.3,10.952544999999999,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.502760380919698
14665,The Lovely Bones,tt0380510,2009,1101.0,6.6,12.738789,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",6.32476038193167
14666,Invictus,tt1057500,2009,1150.0,7.0,9.109838,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",6.6253868843350645
14668,The Princess and the Frog,tt0780521,2009,1293.0,6.7,16.616517,"[{'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 10402, 'name': 'Music'}]",6.430782504556303
14723,Avatar,tt0499549,2009,12114.0,7.2,185.070892,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",7.146166707299444
14729,Sherlock Holmes,tt0988045,2009,5883.0,7.0,15.68604,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",6.9064654950582955
14734,Alvin and the Chipmunks: The Squeakquel,tt1231580,2009,688.0,5.3,9.909961000000001,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",5.419033551507392
14744,American Pie Presents: The Book of Love,tt1407050,2009,454.0,5.1,7.432114,"[{'id': 35, 'name': 'Comedy'}]",5.347422460554867
14792,Daybreakers,tt0433362,2009,646.0,6.0,10.038613,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",5.845923756141669
14797,Hachi: A Dog's Tale,tt1028532,2009,1769.0,7.7,8.621359,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",7.295480557350834
