imdb_id,movieId,id,title
tt0102782,5841,13888.0,Return to the Blue Lagoon
tt0103112,5843,10750.0,Toy Soldiers
tt0082969,5846,96966.0,Raggedy Man
tt0082970,5847,25566.0,Ragtime
tt0083000,5850,43089.0,Roadgames
tt0081455,5853,9538.0,Scanners
tt0083064,5854,14664.0,Sharky's Machine
tt0083099,5857,84735.0,So Fine
tt0083111,5859,12528.0,Southern Comfort
tt0083170,5864,26325.0,"Tarzan, the Ape Man"
tt0083189,5866,31921.0,They All Laughed
tt0083190,5867,11524.0,Thief
tt0083193,5868,109264.0,This Is Elvis
tt0083232,5869,32077.0,True Confessions
tt0246460,5872,36669.0,Die Another Day
tt0283530,5873,17187.0,The Emperor's Club
tt0293815,5874,10426.0,Friday After Next
tt0295238,5875,32625.0,Personal Velocity
tt0258068,5876,8198.0,The Quiet American
tt0287467,5878,64.0,Talk to Her
tt0271263,5879,13376.0,Eight Crazy Nights
tt0283160,5880,15074.0,Extreme Ops
tt0307479,5881,2103.0,Solaris
tt0133240,5882,9016.0,Treasure Planet
tt0283632,5883,16028.0,They
tt0118767,5888,20992.0,Brother
tt0077713,5891,25239.0,I Spit on Your Grave
tt0110308,5893,25284.0,The Last Seduction
tt0058777,5899,14433.0,Zulu
tt0289848,5900,9932.0,Analyze That
tt0262396,5901,13369.0,Empire
tt0268126,5902,2757.0,Adaptation.
tt0238380,5903,7299.0,Equilibrium
tt0290329,5909,4241.0,Visitor Q
tt0083260,5910,37335.0,Bolero: Dance of Life
tt0083276,5913,35343.0,Varning för Jönssonligan
tt0083281,5914,30142.0,"Vernon, Florida"
tt0083284,5915,17360.0,Escape to Victory
tt0083365,5917,76397.0,Zoot Suit
tt0083542,5918,40952.0,Alone in the Dark
tt0083598,5923,41760.0,Author! Author!
tt0083641,5926,45840.0,Best Friends
tt0083642,5927,16363.0,The Best Little Whorehouse in Texas
tt0083702,5932,42124.0,Burden of Dreams
tt0083717,5933,25297.0,Cannery Row
tt0083745,5936,67772.0,"Come Back to the 5 & Dime, Jimmy Dean, Jimmy Dean"
tt0083806,5938,17590.0,Deathtrap
tt0083869,5940,28940.0,Eating Raoul
tt0303933,5941,13497.0,Drumline
tt0302640,5942,11852.0,The Hot Chick
tt0252076,5943,7303.0,Maid in Manhattan
tt0253754,5944,201.0,Star Trek: Nemesis
tt0257360,5945,2755.0,About Schmidt
tt0298856,5947,21868.0,Evelyn
tt0220580,5949,10856.0,Intacto
tt0167261,5952,121.0,The Lord of the Rings: The Two Towers
tt0307901,5954,1429.0,25th Hour
tt0168786,5955,13435.0,Antwone Fisher
tt0217505,5956,3131.0,Gangs of New York
tt0313737,5957,2642.0,Two Weeks Notice
tt0282120,5958,14317.0,The Wild Thornberrys Movie
tt0272207,5959,11022.0,Narc
tt0099091,5960,24249.0,Bad Influence
tt0099160,5961,9491.0,Blue Steel
tt0106453,5962,2149.0,Body of Evidence
tt0054743,5963,20139.0,The Children's Hour
tt0075968,5965,19067.0,The Duellists
tt0049414,5966,53712.0,A Kiss Before Dying
tt0100143,5968,14931.0,Miami Blues
tt0110613,5969,11317.0,My Girl 2
tt0102492,5970,4032.0,My Girl
tt0096283,5971,8392.0,My Neighbor Totoro
tt0071222,5980,16938.0,Black Christmas
tt0055894,5981,21143.0,The Day of the Triffids
tt0073115,5984,4561.0,The Story of O
tt0249371,5985,4435.0,Asoka
tt0068575,5986,16993.0,Fat City
tt0264464,5989,640.0,Catch Me If You Can
tt0299658,5991,1574.0,Chicago
tt0274558,5992,590.0,The Hours
tt0290210,5993,13560.0,Max
tt0309912,5994,29339.0,Nicholas Nickleby
tt0253474,5995,423.0,The Pianist
tt0080503,6000,28679.0,House on the Edge of the Park
tt0085794,6001,262.0,The King of Comedy
tt0270288,6003,4912.0,Confessions of a Dangerous Mind
tt0270288,6003,4912.0,Confessions of a Dangerous Mind
tt0270288,6003,4912.0,Confessions of a Dangerous Mind
tt0270288,6003,4912.0,Confessions of a Dangerous Mind
tt0270288,6003,4912.0,Confessions of a Dangerous Mind
tt0270288,6003,4912.0,Confessions of a Dangerous Mind
tt0270288,6003,4912.0,Confessions of a Dangerous Mind
tt0270288,6003,4912.0,Confessions of a Dangerous Mind
tt0330069,6005,23626.0,Blue Collar Comedy Tour: The Movie
tt0305711,6006,12090.0,Just Married
tt0291172,6008,35172.0,The Son
tt0295289,6012,9582.0,A Guy Thing
tt0257568,6013,10628.0,Kangaroo Jack
tt0271668,6014,11078.0,National Security
tt0317248,6016,598.0,City of God
tt0075675,6021,11222.0,The American Friend
tt0103671,6022,13199.0,American Me
tt0106500,6025,15278.0,CB4
tt0101748,6027,14667.0,Dogfight
tt0052918,6031,34148.0,Imitation of Life
tt0079477,6032,20813.0,A Little Romance
tt0102500,6033,53027.0,Mystery Date
tt0029453,6035,26252.0,Pépé le Moko
tt0084737,6037,19415.0,Summer Lovers
tt0088414,6039,5968.0,The Woman in Red
tt0282209,6040,10727.0,Darkness Falls
tt0311320,6042,9082.0,Blind Spot: Hitler's Secretary
tt0039305,6047,20663.0,Dead Reckoning
tt0070155,6051,7514.0,The Harder They Come
tt0265116,6056,44164.0,Chaos
tt0326769,6057,12253.0,Biker Boyz
tt0309593,6058,9358.0,Final Destination 2
tt0292506,6059,1647.0,The Recruit
tt0280720,6060,9027.0,The Guru
tt0308514,6062,21189.0,Lost in La Mancha
tt0303361,6063,10894.0,May
tt0049291,6064,28528.0,The Harder They Fall
tt0055597,6073,43028.0,Victim
tt0083908,6077,4193.0,Evil Under the Sun
tt0083943,6078,10724.0,Firefox
tt0084088,6084,37917.0,Honkytonk Man
tt0084228,6091,8219.0,Labyrinth of Passion
tt0084234,6092,27088.0,The Last American Virgin
tt0084237,6093,10150.0,The Last Unicorn
tt0084266,6095,16407.0,Dragon Lord
tt0084293,6096,41913.0,Making Love
tt0084329,6100,8288.0,A Midsummer Night's Sex Comedy
tt0084335,6101,15600.0,Missing
tt0084351,6103,124963.0,Monsignor
tt0084352,6104,11949.0,Monty Python Live at the Hollywood Bowl
tt0084354,6105,42134.0,Moonlighting
tt0084422,6107,42130.0,The Night of the Shooting Stars
tt0084445,6109,41291.0,One from the Heart
tt0084488,6114,37997.0,Permanent Vacation
tt0084489,6115,27609.0,Personal Best
tt0084504,6116,25872.0,The Pirate Movie
tt0084565,6121,42135.0,Querelle
tt0084597,6122,21923.0,Richard Pryor: Live on the Sunset Strip
tt0084628,6123,1563.0,Sunless
tt0084633,6124,17132.0,Savannah Smiles
tt0084648,6125,59533.0,The Secret Policeman's Other Ball
tt0084654,6126,2262.0,Veronika Voss
tt0084675,6127,52772.0,Shoot the Moon
tt0084719,6132,30874.0,The New York Ripper
tt0084725,6133,30363.0,The State of Things
tt0084777,6140,29702.0,Tenebre
tt0084814,6143,9699.0,Trail of the Pink Panther
tt0084899,6148,47955.0,White Dog
tt0301181,6154,26454.0,Deliver Us from Eva
tt0251127,6155,9919.0,How to Lose a Guy in 10 Days
tt0300471,6156,6038.0,Shanghai Knights
tt0287978,6157,9480.0,Daredevil
tt0299458,6159,13132.0,All the Real Girls
tt0302674,6162,1956.0,Gerry
tt0291579,6163,12112.0,He Loves Me... He Loves Me Not
tt0106701,6166,12139.0,Dennis the Menace
tt0078872,6170,17264.0,The Black Stallion
tt0059573,6178,33364.0,A Patch of Blue
tt0100442,6180,31598.0,Q & A
tt0057581,6182,22233.0,The Thrill of It All
tt0053172,6183,4952.0,Pillow Talk
tt0074851,6184,991.0,The Man Who Fell to Earth
tt0279331,6185,4911.0,Dark Blue
tt0279111,6186,16072.0,Gods and Generals
tt0289992,6187,11615.0,The Life of David Gale
tt0302886,6188,11635.0,Old School
tt0324080,6195,105024.0,Stone Reader
tt0278731,6197,9613.0,Spider
tt0103670,6198,7015.0,American Heart
tt0091374,6201,21867.0,Lady Jane
tt0102303,6203,6524.0,Life Stinks
tt0107563,6204,11244.0,The Meteor Man
tt0266971,6207,21801.0,The Slaughter Rule
tt0301978,6211,14633.0,Ten
tt0305669,6212,10678.0,Bringing Down the House
tt0314353,6213,9567.0,Tears of the Sun
tt0290673,6214,979.0,Irreversible
tt0298408,6215,13819.0,Laurel Canyon
tt0161860,6216,1591.0,Nowhere in Africa
tt0286499,6218,455.0,Bend It Like Beckham
tt0269347,6219,10632.0,The Hunted
tt0283003,6223,12079.0,Spun
tt0055047,6225,36362.0,King of Kings
tt0050659,6227,18535.0,Loving You
tt0035417,6228,23159.0,The Talk of the Town
tt0067893,6229,27236.0,Two-Lane Blacktop
tt0069765,6230,42459.0,Bang the Drum Slowly
tt0047873,6231,43261.0,The Benny Goodman Story
tt0060182,6232,15347.0,Born Free
tt0106466,6233,44968.0,Born Yesterday
tt0075995,6234,37258.0,Equus
tt0099776,6235,8996.0,Europa Europa
tt0047030,6237,17729.0,The Glenn Miller Story
tt0099699,6238,12157.0,Green Card
tt0052948,6239,11571.0,Journey to the Center of the Earth
tt0102593,6240,71142.0,One Good Cop
tt0178868,6242,2671.0,Ringu
tt0218553,6243,9669.0,Ringu 2
tt0096028,6244,45129.0,Salaam Bombay!
tt0065054,6245,42618.0,Sweet Charity
tt0066579,6247,66027.0,Women in Love
tt0285462,6249,9557.0,Boat Trip
tt0285531,6250,6171.0,Dreamcatcher
tt0264150,6252,11523.0,View from the Top
tt0028597,6254,14675.0,The Awful Truth
tt0074287,6256,57447.0,The House with Laughing Windows
tt0061834,6257,42695.0,I Am Curious (Yellow)
tt0046247,6260,29912.0,The Robe
tt0105824,6261,28881.0,Wind
tt0264395,6263,10782.0,Basic
tt0298814,6264,9341.0,The Core
tt0325537,6265,9776.0,Head of State
tt0286788,6266,10735.0,What a Girl Wants
tt0316188,6268,25461.0,Raising Victor Vargas
tt0334416,6269,51927.0,Stevie
tt0070460,6271,1675.0,Day for Night
tt0042593,6273,17057.0,In a Lonely Place
tt0040946,6276,40718.0,Wake of the Red Witch
tt0281820,6279,6016.0,The Good Thief
tt0183649,6281,1817.0,Phone Booth
tt0275277,6283,11299.0,Cowboy Bebop: The Movie
tt0337996,6284,17995.0,DysFunktional Family
tt0311519,6286,7294.0,The Man Without a Past
tt0305224,6287,9506.0,Anger Management
tt0251736,6290,2662.0,House of 1000 Corpses
tt0300140,6291,12093.0,Lilya 4-ever
tt0245803,6294,11817.0,Bulletproof Monk
tt0323572,6295,24621.0,Chasing Papi
tt0310281,6296,13370.0,A Mighty Wind
tt0311289,6297,8326.0,Holes
tt0328099,6298,13411.0,Malibu's Most Wanted
tt0301727,6299,11516.0,Winged Migration
tt0236027,6300,10180.0,Flickering Lights
tt0067800,6301,994.0,Straw Dogs
tt0050177,6302,66918.0,Beginning of the End
tt0066769,6303,10514.0,The Andromeda Strain
tt0060390,6305,1714.0,Fahrenheit 451
tt0327920,6306,14308.0,I Am Trying to Break Your Heart
tt0091396,6308,9930.0,Legal Eagles
tt0108442,6314,12661.0,Undercover Blues
tt0092214,6315,29355.0,Wildcats
tt0078504,6316,24961.0,The Wiz
tt0102411,6318,31633.0,The Marrying Man
tt0310910,6322,10743.0,Confidence
tt0309698,6323,2832.0,Identity
tt0342275,6327,38868.0,A Decade Under the Influence
tt0252684,6329,15098.0,Manic
tt0334405,6331,16636.0,Spellbound
tt0306841,6332,18736.0,The Lizzie McGuire Movie
tt0290334,6333,36658.0,X2
tt0118926,6335,20689.0,The Dancer Upstairs
tt0285861,6337,15394.0,Owning Mahowny
tt0317303,6338,10708.0,Daddy Day Care
tt0301414,6339,22016.0,Man on the Train
tt0308878,6341,22958.0,The Shape of Things
tt0250067,6342,15850.0,The Trip
tt0237993,6344,10989.0,101 Reykjavik
tt0088915,6345,1816.0,A Chorus Line
tt0086999,6348,17464.0,Breakin' 2: Electric Boogaloo
tt0086998,6349,15259.0,Breakin'
tt0092067,6350,10515.0,Castle in the Sky
tt0050631,6355,43232.0,Les Girls
tt0050468,6356,22201.0,Gunfight at the O.K. Corral
tt0049314,6357,11424.0,High Society
tt0045963,6358,34857.0,Kiss Me Kate
tt0234215,6365,604.0,The Matrix Reloaded
tt0309530,6367,10720.0,Down with Love
tt0281724,6368,51230.0,Cinemania
tt0206762,6369,23423.0,Friends and Family
tt0283900,6370,1555.0,The Spanish Apartment
tt0315327,6373,310.0,Bruce Almighty
tt0304081,6375,30055.0,Gigantic (A Tale Of Two Johns)
tt0266543,6377,12.0,Finding Nemo
tt0317740,6378,9654.0,The Italian Job
tt0295700,6379,9902.0,Wrong Turn
tt0342172,6380,2260.0,Capturing the Friedmans
tt0322259,6383,584.0,2 Fast 2 Furious
tt0263671,6384,39125.0,Love the Hard Way
tt0298228,6385,1088.0,Whale Rider
tt0060748,6386,5921.0,Nevada Smith
tt0101020,6387,47423.0,Once a Thief
tt0050972,6390,43239.0,Silk Stockings
tt0069895,6395,29425.0,The Crazies
tt0307197,6400,51391.0,Murder on a Sunday Morning
tt0044000,6404,43361.0,The White Sheik
tt0043067,6405,6646.0,Treasure Island
tt0071143,6408,147729.0,Animals Are Beautiful People
tt0074281,6410,15462.0,Car Wash
tt0031225,6412,43828.0,Destry Rides Again
tt0079100,6413,11145.0,The Electric Horseman
tt0057093,6414,32328.0,Gay Purr-ee
tt0093267,6415,47715.0,Intervista
tt0059358,6416,29586.0,King Rat
tt0100200,6419,111815.0,Mr & Mrs Bridge
tt0059711,6422,21027.0,Shenandoah
tt0105481,6423,37264.0,Straight Talk
tt0102603,6424,11890.0,Oscar
tt0120142,6425,36807.0,The Sixth Man
tt0048055,6426,18721.0,The Far Country
tt0066279,6427,37662.0,The Railway Children
tt0065134,6428,11916.0,Two Mules for Sister Sara
tt0043137,6429,14551.0,Winchester '73
tt0047860,6431,51426.0,Battle Cry
tt0056956,6432,42986.0,The Courtship of Eddie's Father
tt0019760,6433,26317.0,Man with a Movie Camera
tt0108330,6436,8092.0,This Boy’s Life
tt0101410,6440,290.0,Barton Fink
tt0103791,6442,2470.0,Belle Époque
tt0054757,6446,30462.0,The Comancheros
tt0060355,6447,1403.0,Duel at Diablo
tt0059183,6448,10243.0,The Flight of the Phoenix
tt0053841,6449,42541.0,From the Terrace
tt0050490,6450,37103.0,"Heaven Knows, Mr. Allison"
tt0051878,6452,40085.0,"The Long, Hot Summer"
tt0100211,6454,2263.0,Music Box
tt0060177,6458,19728.0,The Blue Max
tt0057427,6460,3009.0,The Trial
tt0054428,6461,6643.0,The Unforgiven
tt0119215,6464,14817.0,Good Burger
tt0076240,6465,41426.0,Jubilee
tt0102456,6466,41791.0,Mississippi Masala
tt0039739,6467,49842.0,Quai des Orfèvres
tt0105483,6468,41670.0,A Stranger Among Us
tt0065547,6470,38765.0,Chisum
tt0091164,6473,36372.0,Half Moon Street
tt0117959,6474,30529.0,The Truce
tt0102900,6476,2071.0,Shattered
tt0036377,6477,43516.0,The Song of Bernadette
tt0062362,6480,32489.0,Thoroughly Modern Millie
tt0329028,6482,10152.0,Dumb and Dumberer: When Harry Met Lloyd
tt0329717,6484,11375.0,Hollywood Homicide
tt0318283,6493,17813.0,Alex & Emma
tt0067458,6498,35068.0,Murphy's War
tt0289043,6502,170.0,28 Days Later
tt0305357,6503,9471.0,Charlie's Angels: Full Throttle
tt0286635,6506,9581.0,Fulltime Killer
tt0071141,6509,216.0,Ali: Fear Eats the Soul
tt0031602,6513,18569.0,Made for Each Other
tt0056415,6514,113739.0,Ring of Terror
tt0029808,6515,52758.0,You Only Live Once
tt0048947,6516,38171.0,Anastasia
tt0099587,6518,18886.0,Flight of the Intruder
tt0079510,6521,42176.0,The Main Event
tt0058324,6522,39231.0,Man's Favorite Sport?
tt0093660,6525,40634.0,Nuts
tt0045125,6527,33454.0,Scaramouche
tt0066402,6528,19753.0,Start the Revolution Without Me
tt0074811,6530,11482.0,The Tenant
tt0107146,6531,70912.0,The Advocate
tt0069495,6533,6949.0,"What's Up, Doc?"
tt0286716,6534,1927.0,Hulk
tt0333780,6535,10327.0,"Legally Blonde 2: Red, White & Blonde"
tt0165982,6536,14411.0,Sinbad: Legend of the Seven Seas
tt0181852,6537,296.0,Terminator 3: Rise of the Machines
tt0324133,6538,302.0,Swimming Pool
tt0325980,6539,22.0,Pirates of the Caribbean: The Curse of the Black Pearl
tt0311429,6541,8698.0,The League of Extraordinary Gentlemen
tt0322659,6547,32235.0,Northfork
tt0172156,6548,8961.0,Bad Boys II
tt0274166,6550,9486.0,Johnny English
tt0301199,6552,3472.0,Dirty Pretty Things
tt0110364,6559,20726.0,Little Giants
tt0053084,6561,12649.0,The Mouse That Roared
tt0057523,6562,44916.0,Spencer's Mountain
tt0325703,6564,1996.0,Lara Croft Tomb Raider: The Cradle of Life
tt0329575,6565,4464.0,Seabiscuit
tt0338459,6566,12279.0,Spy Kids 3-D: Game Over
tt0342167,6568,33339.0,Camp
tt0319769,6571,54580.0,Mondays in the Sun
tt0055256,6579,430.0,"One, Two, Three"
tt0089901,6582,10553.0,Remo Williams: The Adventure Begins...
tt0061177,6584,21449.0,"What's Up, Tiger Lily?"
tt0070915,6585,4984.0,White Lightning
tt0328828,6586,8273.0,American Wedding
tt0299930,6587,8046.0,Gigli
tt0318411,6591,8094.0,The Magdalene Sisters
tt0314630,6592,26195.0,The Secret Lives of Dentists
tt0322330,6593,10330.0,Freaky Friday
tt0257076,6595,9257.0,S.W.A.T.
tt0306734,6596,9499.0,Le Divorce
tt0308508,6598,15292.0,Step Into Liquid
tt0054599,6599,12491.0,Accattone
tt0107492,6600,41660.0,The Making of '...And God Spoke'
tt0094793,6602,27814.0,Brain Damage
tt0039335,6603,41206.0,A Double Life
tt0058715,6609,24192.0,The Gospel According to Matthew
tt0045274,6611,833.0,Umberto D.
tt0103888,6612,26755.0,Brother's Keeper
tt0069946,6613,42470.0,The Day of the Dolphin
tt0329101,6615,6466.0,Freddy vs. Jason
tt0316356,6617,2055.0,Open Range
tt0286112,6618,11770.0,Shaolin Soccer
tt0305206,6620,2771.0,American Splendor
tt0313911,6624,10923.0,Agent Cody Banks
tt0087425,6628,21989.0,Hot Dog... The Movie
tt0045888,6629,18573.0,House of Wax
tt0051776,6630,37451.0,The Inn of the Sixth Happiness
tt0090103,6636,8992.0,The Sure Thing
tt0086525,6638,19053.0,Valley Girl
tt0062467,6639,11206.0,Wait Until Dark
tt0216625,6641,30970.0,Code Unknown
tt0046438,6643,18148.0,Tokyo Story
tt0091830,6644,54898.0,The Green Ray
tt0066434,6645,636.0,THX 1138
tt0062430,6646,3055.0,Valley of the Dolls
tt0041546,6650,11898.0,Kind Hearts and Coronets
tt0078721,6658,9051.0,10
tt0100814,6659,9362.0,Tremors
tt0057413,6662,936.0,The Pink Panther
tt0075066,6663,12268.0,The Pink Panther Strikes Again
tt0088944,6664,10999.0,Commando
tt0079073,6665,33521.0,Dracula
tt0068361,6666,4593.0,The Discreet Charm of the Bourgeoisie
tt0044741,6669,3782.0,Ikiru
tt0099040,6671,2891.0,An Angel at My Table
tt0104504,6676,26246.0,Incident at Oglala
tt0099731,6678,20815.0,The Handmaid's Tale
tt0308808,6679,19433.0,Revolution OS
tt0116308,6683,513.0,Fire
tt0067445,6684,6619.0,Death in Venice
tt0288045,6686,10610.0,The Medallion
tt0284491,6690,38874.0,Don't Tempt Me
tt0301470,6695,11351.0,Jeepers Creepers 2
tt0304711,6703,9616.0,The Order
tt0260414,6706,31094.0,Taking Sides
tt0303816,6707,11547.0,Cabin Fever
tt0325805,6708,7270.0,Matchstick Men
tt0285823,6709,1428.0,Once Upon a Time in Mexico
tt0246592,6710,17906.0,Dummy
tt0335266,6711,153.0,Lost in Translation
tt0291350,6713,33320.0,Millennium Actress
tt0089222,6718,27590.0,Gotcha!
tt0103285,6721,10617.0,Once Upon a Time in China
tt0105839,6722,10618.0,Once Upon a Time in China II
tt0108592,6723,10619.0,Once Upon a Time in China III
tt0070510,6724,11293.0,Paper Moon
tt0078239,6725,36759.0,Sgt. Pepper's Lonely Hearts Club Band
tt0056632,6728,53650.0,The Ugly American
tt0077369,6730,9584.0,Convoy
tt0088993,6731,8408.0,Day of the Dead
tt0064418,6732,14030.0,"Hello, Dolly!"
tt0079826,6735,16323.0,The Rose
tt0042209,6739,23325.0,At War with the Army
tt0034928,6743,23033.0,Jungle Book
tt0089730,6744,19064.0,Once Bitten
tt0078908,6748,28942.0,The Brood
tt0331468,6751,12767.0,Cold Creek Manor
tt0327137,6753,13156.0,Secondhand Lions
tt0320691,6754,277.0,Underworld
tt0281686,6755,9707.0,Bubba Ho-tep
tt0284034,6757,24488.0,Demonlover
tt0310154,6760,36791.0,In This World
tt0334754,6762,17614.0,Yossi & Jagger
tt0266489,6763,7288.0,Duplex
tt0327850,6764,10159.0,The Rundown
tt0328589,6765,10934.0,Under the Tuscan Sun
tt0309820,6768,5653.0,Luther
tt0330602,6769,321.0,Mambo Italiano
tt0314412,6770,20.0,My Life Without Me
tt0362511,6771,18113.0,National Lampoon Presents Dorm Daze
tt0318202,6772,5168.0,To Be and to Have
tt0286244,6773,9662.0,The Triplets of Belleville
tt0086541,6774,837.0,Videodrome
tt0169102,6776,19666.0,Lagaan: Once Upon a Time in India
tt0055031,6777,821.0,Judgment at Nuremberg
tt0078199,6779,37672.0,"Same Time, Next Year"
tt0103882,6780,1358.0,A Brief History of Time
tt0097728,6782,11475.0,Leningrad Cowboys Go America
tt0031885,6783,776.0,The Rules of the Game
tt0047472,6785,16563.0,Seven Brides for Seven Brothers
tt0089424,6786,11703.0,Kiss of the Spider Woman
tt0074119,6787,891.0,All the President's Men
tt0109129,6788,83714.0,Angie
tt0267287,6790,10881.0,Avalon
tt0092603,6791,11832.0,Babette's Feast
tt0103786,6793,11806.0,Beethoven
tt0106375,6794,10438.0,Beethoven's 2nd
tt0101507,6796,650.0,Boyz n the Hood
tt0101516,6797,10337.0,Bugsy
tt0074256,6798,8446.0,Bugsy Malone
tt0090859,6800,9874.0,Cobra
tt0087909,6803,29161.0,Phenomena
tt0251433,6806,49291.0,Time and Tide
tt0085959,6807,4543.0,The Meaning of Life
tt0065207,6808,11046.0,Where Eagles Dare
tt0102945,6810,7442.0,Sleeping with the Enemy
tt0110759,6811,14425.0,PCU
tt0100514,6812,6723.0,The Rookie
tt0059221,6813,13343.0,The Ghost & Mr. Chicken
tt0087062,6814,16969.0,City Heat
tt0094138,6816,13339.0,Three O'Clock High
tt0091251,6818,25237.0,Come and See
tt0210070,6820,9871.0,Ginger Snaps
tt0106350,6822,71940.0,The Ballad of Little Jo
tt0063591,6826,20238.0,The Shakiest Gun in the West
tt0110169,6827,33783.0,It's Pat
tt0075382,6828,163549.0,Sunday in the Country
tt0104376,6829,47898.0,The Gun in Betty Lou's Handbag
tt0045205,6830,19171.0,Sudden Fear
tt0102768,6832,11364.0,Regarding Henry
tt0082000,6835,39916.0,Contamination
tt0067217,6840,32082.0,The Hospital
tt0104695,6850,12772.0,Leap of Faith
tt0104321,6851,47866.0,Gas Food Lodging
tt0061809,6852,18900.0,In Cold Blood
tt0035575,6856,3087.0,Yankee Doodle Dandy
tt0107692,6857,14282.0,Ninja Scroll
tt0056291,6858,11502.0,Knife in the Water
tt0313443,6862,2116.0,Out of Time
tt0332379,6863,1584.0,School of Rock
tt0380275,6864,28236.0,Concert for George
tt0340377,6867,2056.0,The Station Agent
tt0335563,6868,4997.0,Wonderland
tt0340468,6869,8439.0,Bus 174
tt0327056,6870,322.0,Mystic River
tt0317676,6872,11059.0,House of the Dead
tt0138524,6873,11775.0,Intolerable Cruelty
tt0266697,6874,24.0,Kill Bill: Vol. 1
tt0342300,6875,54973.0,Dopamine
tt0339071,6877,21059.0,Girls Will Be Girls
tt0313542,6879,11329.0,Runaway Jury
tt0324216,6880,9373.0,The Texas Chainsaw Massacre
tt0311648,6881,1550.0,Pieces of April
tt0325055,6883,28200.0,Sylvia
tt0312549,6884,10629.0,Veronica Guerin
tt0199626,6885,10944.0,In the Cut
tt0316465,6887,13920.0,Radio
tt0306047,6888,4256.0,Scary Movie 3
tt0328880,6889,10009.0,Brother Bear
tt0363589,6890,1807.0,Elephant
tt0314676,6892,30141.0,The Singing Detective
tt0064505,6893,10536.0,The Italian Job
tt0090015,6896,42044.0,Shoah
tt0313670,6898,1376.0,Sweet Sixteen
tt0165832,6902,20312.0,Interstate 60
tt0090151,6906,64945.0,That was Then... This is Now
tt0325655,6909,10389.0,The Eye
tt0048956,6918,897.0,Aparajito
tt0065531,6920,11657.0,Le Cercle Rouge
tt0308383,6927,10922.0,The Human Stain
tt0368745,6930,51707.0,Girlhood
tt0323944,6932,13537.0,Shattered Glass
tt0242653,6934,605.0,The Matrix Revolutions
tt0363510,6935,33222.0,The Revolution Will Not Be Televised
tt0319343,6936,10719.0,Elf
tt0337961,6940,1836.0,In My Skin
tt0314331,6942,508.0,Love Actually
tt0101862,6944,11846.0,Father of the Bride
tt0373175,6945,50314.0,My Architect
tt0311113,6947,8619.0,Master and Commander: The Far Side of the World
tt0338188,6950,12146.0,The Missing
tt0312528,6951,10588.0,The Cat in the Hat
tt0348836,6952,4970.0,Gothika
tt0315733,6953,470.0,21 Grams
tt0338135,6954,11042.0,The Barbarian Invasions
tt0307987,6957,10147.0,Bad Santa
tt0338094,6958,10756.0,The Haunted Mansion
tt0300556,6959,9562.0,Timeline
tt0104237,6961,11012.0,Damage
tt0293088,6963,30068.0,Devil's Playground
tt0088987,6964,40913.0,Dance with a Stranger
tt0099365,6966,9556.0,Darkman
tt0050307,6970,24203.0,Desk Set
tt0101829,6971,9065.0,Europa
tt0099615,6974,10168.0,The Freshman
tt0119167,6975,10234.0,Funny Games
tt0102526,6977,10952.0,New Jack City
tt0102943,6978,14022.0,Slacker
tt0086567,6979,860.0,WarGames
tt0048452,6981,48035.0,Ordet
tt0043686,6982,5000.0,Forbidden Games
tt0036969,6983,22744.0,Jane Eyre
tt0019254,6985,780.0,The Passion of Joan of Arc
tt0016641,6986,31510.0,Ben-Hur: A Tale of the Christ
tt0010323,6987,234.0,The Cabinet of Dr. Caligari
tt0085615,6989,8289.0,Gorky Park
tt0079240,6990,11583.0,The First Great Train Robbery
tt0087365,6991,11002.0,"Greystoke: The Legend of Tarzan, Lord of the Apes"
tt0109951,6992,6472.0,Guarding Tess
tt0091167,6993,5143.0,Hannah and Her Sisters
tt0065832,6995,5227.0,Hercules in New York
tt0102034,6996,8010.0,Highlander II: The Quickening
tt0104427,6997,10410.0,Hoffa
tt0104452,6999,10407.0,Housesitter
tt0102070,7000,9292.0,Hudson Hawk
tt0077745,7001,11850.0,Invasion of the Body Snatchers
tt0100151,7002,48745.0,Mindwalk
tt0102181,7003,2297.0,Kafka
tt0099938,7004,951.0,Kindergarten Cop
tt0102216,7005,10804.0,King Ralph
tt0102266,7007,9319.0,The Last Boy Scout
tt0070849,7008,1643.0,Last Tango in Paris
tt0104756,7009,2007.0,Lorenzo's Oil
tt0101316,7010,10995.0,The Lover
tt0091495,7011,8047.0,Matador
tt0100201,7012,2612.0,Mr. Destiny
tt0048424,7013,3112.0,The Night of the Hunter
tt0093692,7016,1825.0,Over the Top
tt0105104,7017,10538.0,Passenger 57
tt0100404,7018,11092.0,Presumed Innocent
tt0102721,7020,14904.0,Proof
tt0266308,7022,3176.0,Battle Royale
tt0107156,7023,9261.0,The Wedding Banquet
tt0073650,7024,5336.0,"Salò, or the 120 Days of Sodom"
tt0102443,7025,23908.0,A Midnight Clear
tt0094072,7026,14671.0,Summer School
tt0090022,7027,11509.0,Silverado
tt0100449,7028,10729.0,Quick Change
tt0076590,7029,29437.0,Rabid
tt0150662,7034,11634.0,Show Me Love
tt0090142,7036,11824.0,Teen Wolf
tt0210358,7038,20067.0,Things You Can Tell Just by Looking at Her
tt0090180,7040,9846.0,To Live and Die in L.A.
tt0090563,7042,11986.0,Betty Blue
tt0056663,7043,1626.0,Vivre Sa Vie
